ID,Occupant,Address,City,State,ZipCode,FIPS,Phone,Publisher,Year
2005496034,CHAPEL STREET SEWING CTR,760 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037773200,InfoGroup,2005
2005496035,WINNICK RUBEN & CHAMBERS,110 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2037724400,InfoGroup,2005
2005496036,BAUBY'S,784 CHAPEL ST,NEW HAVEN,CT,06510,09009,2036244055,InfoGroup,2005
2005496037,MCNAMARA & GOODMAN,142 TEMPLE ST # 3,NEW HAVEN,CT,06510,09009,2037829241,InfoGroup,2005
2005496038,ARTISTIC BEAUTY DESIGN,786 CHAPEL ST,NEW HAVEN,CT,06510,09009,2038653141,InfoGroup,2005
2005496039,MC NAMARA & GOODMAN,142 TEMPLE ST # 3,NEW HAVEN,CT,06510,09009,2037829241,InfoGroup,2005
2005496040,,110 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2037851024,InfoGroup,2005
2005496041,E & S PLUS,804 CHAPEL ST,NEW HAVEN,CT,06510,09009,2035622574,InfoGroup,2005
2005496042,NIM'S,845 CHAPEL ST,NEW HAVEN,CT,06510,09009,2034979317,InfoGroup,2005
2005496043,YOUNG MEN'S INSTITUTE LIBRARY,847 CHAPEL ST,NEW HAVEN,CT,06510,09009,2035624045,InfoGroup,2005
2005496044,CONCORD 9,848 CHAPEL ST,NEW HAVEN,CT,06510,09009,2035620682,InfoGroup,2005
2005496045,WILSON FUSCO BEYER & LYNCH,2 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2037738480,InfoGroup,2005
2005496046,AIT USA INC,265 CHURCH ST # 404,NEW HAVEN,CT,06510,09009,2037822300,InfoGroup,2005
2005496047,ARTISANS,77 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2036245727,InfoGroup,2005
2005496048,SILVERSTEIN & OSACH,234 CHURCH ST # 903,NEW HAVEN,CT,06510,09009,2038650121,InfoGroup,2005
2005496049,NEW HAVEN TRAVEL SVC INC,195 CHURCH ST # 11,NEW HAVEN,CT,06510,09009,2037720060,InfoGroup,2005
2005496050,BERNBLUM & GREENBERG,142 TEMPLE ST # 2,NEW HAVEN,CT,06510,09009,2036247233,InfoGroup,2005
2005496051,HOLT WEXLER & FARNAM,900 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037722050,InfoGroup,2005
2005496052,VIDEO TEK,900 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037344248,InfoGroup,2005
2005496053,CONNECTICUT ORTHOPAEDIC SPEC,230 GEORGE ST # 6,NEW HAVEN,CT,06510,09009,2037892211,InfoGroup,2005
2005496054,BACHMAN & LA POINTE,900 CHAPEL ST # 1201,NEW HAVEN,CT,06510,09009,2037776628,InfoGroup,2005
2005496055,CAFFE' ADULIS,228 COLLEGE ST,NEW HAVEN,CT,06510,09009,2037775081,InfoGroup,2005
2005496056,MEDITERRANEA RESTAURANT,140 ORANGE ST,NEW HAVEN,CT,06510,09009,2036240589,InfoGroup,2005
2005496057,,900 CHAPEL ST # 1225,NEW HAVEN,CT,06510,09009,2037776651,InfoGroup,2005
2005496058,RITE AID PHARMACY,900 CHAPEL ST # 900,NEW HAVEN,CT,06510,09009,2037777248,InfoGroup,2005
2005496059,CARDIOLOGY ASSOCIATES,40 TEMPLE ST # 6A,NEW HAVEN,CT,06510,09009,2037892272,InfoGroup,2005
2005496060,YALE EYE CTR,330 CEDAR ST,NEW HAVEN,CT,06510,09009,2037852020,InfoGroup,2005
2005496061,HONG KONG GROCERY,67 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2037778886,InfoGroup,2005
2005496062,JON'S PAGING SVC,37 CHURCH ST,NEW HAVEN,CT,06510,09009,2037871314,InfoGroup,2005
2005496063,WITHERS BERGMAN,157 CHURCH ST # 19,NEW HAVEN,CT,06510,09009,2037891320,InfoGroup,2005
2005497723,PACIFICAL RESTAURANT,220 COLLEGE ST,NEW HAVEN,CT,06510,09009,2037724002,InfoGroup,2005
2005497724,BEAZLEY ACCOUNTING SYSTEMS,101 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2037731725,InfoGroup,2005
2005497725,MERCADO GLOBAL INC,250 CHURCH ST # 101,NEW HAVEN,CT,06510,09009,2037724292,InfoGroup,2005
2005497726,VISHNO LAW FIRM,142 TEMPLE ST,NEW HAVEN,CT,06510,09009,2037776255,InfoGroup,2005
2005497727,DISNEY ON ICE,275 S ORANGE ST,NEW HAVEN,CT,06510,09009,2037521871,InfoGroup,2005
2005497728,HUMAN RESOURCE CONSORTIUM LLC,234 CHURCH ST # 401,NEW HAVEN,CT,06510,09009,2034951500,InfoGroup,2005
2005497729,DEMOCRATIC HEADQUARTERS,87 AUDUBON ST,NEW HAVEN,CT,06510,09009,2034980272,InfoGroup,2005
2005497730,GREG'S TAILOR SHOP,242 COLLEGE ST,NEW HAVEN,CT,06510,09009,2037764461,InfoGroup,2005
2005497731,SHUBERT THEATER,247 COLLEGE ST,NEW HAVEN,CT,06510,09009,2036241825,InfoGroup,2005
2005497732,IATSE,247 COLLEGE ST,NEW HAVEN,CT,06510,09009,2037739139,InfoGroup,2005
2005497733,STAR SHOE REPAIRING CO,250 COLLEGE ST,NEW HAVEN,CT,06510,09009,2035627501,InfoGroup,2005
2005497734,GAL FRIDAY,178 TEMPLE ST,NEW HAVEN,CT,06510,09009,2037851244,InfoGroup,2005
2005497735,LIBERTY COMMUNITY SVC,254 COLLEGE ST,NEW HAVEN,CT,06510,09009,2034957600,InfoGroup,2005
2005497736,PAT DORN'S ORCHESTRA-ENTRTN,129 CHURCH ST # 409,NEW HAVEN,CT,06510,09009,2038650360,InfoGroup,2005
2005497737,EXPERTISE TRANSLATIONS,938 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037731883,InfoGroup,2005
2005497738,WAVE GALLERY,1046 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037826212,InfoGroup,2005
2005497739,OWL SHOP LLC,268 COLLEGE ST,NEW HAVEN,CT,06510,09009,2036243250,InfoGroup,2005
2005497740,ANCHOR,272 COLLEGE ST,NEW HAVEN,CT,06510,09009,2038651512,InfoGroup,2005
2005497741,YULES & YULES LLC,195 CHURCH ST # 17,NEW HAVEN,CT,06510,09009,2037891000,InfoGroup,2005
2005497742,WACHOVIA BANK,205 CHURCH ST,NEW HAVEN,CT,06510,09009,2037739037,InfoGroup,2005
2005497743,CASEY FAMILY SVC,127 CHURCH ST,NEW HAVEN,CT,06510,09009,2034016900,InfoGroup,2005
2005497744,US TREASURY DEPT,150 COURT ST # 211,NEW HAVEN,CT,06510,09009,2037732060,InfoGroup,2005
2005497745,US POST OFFICE,150 COURT ST,NEW HAVEN,CT,06510,09009,2030001111,InfoGroup,2005
2005497746,KELLY'S COBBLER,196 CROWN ST # 103,NEW HAVEN,CT,06510,09009,2037769605,InfoGroup,2005
2005497747,LO RICCO TROTTA & LO RICCO,216 CROWN ST # 502,NEW HAVEN,CT,06510,09009,2038653123,InfoGroup,2005
2005497748,BUCHANAN ARCHITECTS,90 CROWN ST,NEW HAVEN,CT,06510,09009,2037874896,InfoGroup,2005
2005497749,COLLEGE WINE,212 COLLEGE ST,NEW HAVEN,CT,06510,09009,2037777597,InfoGroup,2005
2005497750,,58 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037762906,InfoGroup,2005
2005497751,YALE HEMATOLOGY SECTION,333 CEDAR ST,NEW HAVEN,CT,06510,09009,2037854144,InfoGroup,2005
2005497752,CARDIOVASCULAR MEDICINE,333 CEDAR ST # 3FMP,NEW HAVEN,CT,06510,09009,2037854126,InfoGroup,2005
2005497753,YALE CARDIOVASCULAR,333 CEDAR ST # 3FMP,NEW HAVEN,CT,06510,09009,2037854129,InfoGroup,2005
2005497754,CARMODY & TORRANCE,195 CHURCH ST # 18,NEW HAVEN,CT,06510,09009,2037775501,InfoGroup,2005
2005497755,SIEGEL O'CONNOR ZANGARI BECK,59 ELM ST # 200,NEW HAVEN,CT,06510,09009,2037890001,InfoGroup,2005
2005497756,CHAPNICK LAW FIRM,129 CHURCH ST # 406,NEW HAVEN,CT,06510,09009,2035624542,InfoGroup,2005
2005497757,COOPER WHITNEY COCHRAN,51 ELM ST,NEW HAVEN,CT,06510,09009,2038657380,InfoGroup,2005
2005497758,,205 CHURCH ST,NEW HAVEN,CT,06510,09009,2037826470,InfoGroup,2005
2005497759,CARMODY & TORRANCE,195 CHURCH ST # 18,NEW HAVEN,CT,06510,09009,2037775501,InfoGroup,2005
2005497760,ANN P COONLEY LAW OFFICE,37 TRUMBULL ST # 106,NEW HAVEN,CT,06510,09009,2037731589,InfoGroup,2005
2005497761,,255 BRADLEY ST,NEW HAVEN,CT,06510,09009,2035625579,InfoGroup,2005
2005497762,SIEGEL O'CONNOR ZANGARI BECK,59 ELM ST # 200,NEW HAVEN,CT,06510,09009,2037890001,InfoGroup,2005
2005497763,,51 ELM ST # 202,NEW HAVEN,CT,06510,09009,2037871293,InfoGroup,2005
2005497764,CARDIOLOGY ASSOCIATES,40 TEMPLE ST # 6A,NEW HAVEN,CT,06510,09009,2037892272,InfoGroup,2005
2005497765,YALE UNIVERSITY SCHOOL OF MDCN,333 CEDAR ST # TMP416,NEW HAVEN,CT,06510,09009,2037852809,InfoGroup,2005
2005497766,KREVOLIN & DONATO,59 ELM ST # 1,NEW HAVEN,CT,06510,09009,2036243191,InfoGroup,2005
2005497767,TYLER COOPER & ALCORN,205 CHURCH ST # 701,NEW HAVEN,CT,06510,09009,2037848200,InfoGroup,2005
2005497768,,100 CROWN ST # 2,NEW HAVEN,CT,06510,09009,2037875381,InfoGroup,2005
2005497769,NEW HAVEN RHEUMATOLOGY,60 TEMPLE ST # 6A,NEW HAVEN,CT,06510,09009,2037892255,InfoGroup,2005
2005497770,WITHERS BERGMAN,157 CHURCH ST # 19,NEW HAVEN,CT,06510,09009,2037891320,InfoGroup,2005
2005497771,,60 TEMPLE ST # 4E,NEW HAVEN,CT,06510,09009,2035624088,InfoGroup,2005
2005497772,LYNCH TRAUB KEEFE & ERRANTE PC,52 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037870275,InfoGroup,2005
2005497773,SUSMAN DUFFY & SEGALOFF,55 WHITNEY AVE # 11,NEW HAVEN,CT,06510,09009,2036249830,InfoGroup,2005
2005497774,EVANS FELDMAN & BOYER,261 BRADLEY ST,NEW HAVEN,CT,06510,09009,2037724900,InfoGroup,2005
2005497775,RICHARD M FREEMAN ATTYS AT LAW,129 CHURCH ST # 720,NEW HAVEN,CT,06510,09009,2038656954,InfoGroup,2005
2005497776,COOPER WHITNEY COCHRAN,51 ELM ST,NEW HAVEN,CT,06510,09009,2038657380,InfoGroup,2005
2005497777,WEINER MANTELL & FORNES,59 ELM ST # 3,NEW HAVEN,CT,06510,09009,2037890004,InfoGroup,2005
2005496064,YALE CARDIOLOGY,333 CEDAR ST # 3FMP,NEW HAVEN,CT,06510,09009,2034838300,InfoGroup,2005
2005496065,M H CHODOS INSURANCE,38 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037777797,InfoGroup,2005
2005496066,,62 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037763667,InfoGroup,2005
2005496067,UNIVERSAL TRAVELS,928 CHAPEL ST # 201,NEW HAVEN,CT,06510,09009,2035624557,InfoGroup,2005
2005496068,YALE EYE CTR,330 CEDAR ST,NEW HAVEN,CT,06510,09009,2037852020,InfoGroup,2005
2005496069,YALE CARDIOVASCULAR,333 CEDAR ST # 3FMP,NEW HAVEN,CT,06510,09009,2037854129,InfoGroup,2005
2005496070,ALTERATIONS BY MELONIE,928 CHAPEL ST # 205,NEW HAVEN,CT,06510,09009,2037764146,InfoGroup,2005
2005496071,PHOTOS PLUS,930 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037851900,InfoGroup,2005
2005496072,ACCENTRIX,47 HIGH ST,NEW HAVEN,CT,06510,09009,2036242042,InfoGroup,2005
2005496073,RETEC GROUP INC,900 CHAPEL ST # 200,NEW HAVEN,CT,06510,09009,2037762358,InfoGroup,2005
2005496074,SAMURAI JAPANESE RESTAURANT,230 COLLEGE ST,NEW HAVEN,CT,06510,09009,2035626766,InfoGroup,2005
2005496075,CONNECTICUT ORTHOPAEDIC SPEC,230 GEORGE ST # 6,NEW HAVEN,CT,06510,09009,2037892211,InfoGroup,2005
2005496076,AMERICA'S BEST PROMOTIONAL,1064 CHAPEL ST,NEW HAVEN,CT,06510,09009,2038656121,InfoGroup,2005
2005496077,RAINBOW CAFE,1022 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037772390,InfoGroup,2005
2005496078,ANN TAYLOR,968 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037772304,InfoGroup,2005
2005496079,NEW HAVEN HOTEL,229 GEORGE ST,NEW HAVEN,CT,06510,09009,2034983100,InfoGroup,2005
2005496080,RICHTER'S,990 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037770400,InfoGroup,2005
2005496081,CONNECTICUT ORTHOPAEDIC SPEC,230 GEORGE ST # 6,NEW HAVEN,CT,06510,09009,2037892211,InfoGroup,2005
2005496082,YALE CARDIOVASCULAR,333 CEDAR ST # 3FMP,NEW HAVEN,CT,06510,09009,2037854129,InfoGroup,2005
2005496083,CLAIRE'S CORNER COPIA,1000 CHAPEL ST,NEW HAVEN,CT,06510,09009,2035623888,InfoGroup,2005
2005496084,CONNECTICUT ORTHOPAEDIC SPEC,230 GEORGE ST # 6,NEW HAVEN,CT,06510,09009,2037892211,InfoGroup,2005
2005496085,ROBERTO'S RESTAURANT,418 STATE ST,NEW HAVEN,CT,06510,09009,2035629957,InfoGroup,2005
2005496086,COPPER KITCHEN,1008 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037778010,InfoGroup,2005
2005496087,NEWS HAVEN,1058 CHAPEL ST,NEW HAVEN,CT,06510,09009,2036241121,InfoGroup,2005
2005496088,CONNECTICUT ORTHOPAEDIC SPEC,230 GEORGE ST # 6,NEW HAVEN,CT,06510,09009,2037892211,InfoGroup,2005
2005496089,ENDLEMAN GALLERY,1014 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037762517,InfoGroup,2005
2005496090,RADIOLOGY CONSULTANTS,40 TEMPLE ST # 2B,NEW HAVEN,CT,06510,09009,2035626023,InfoGroup,2005
2005496091,ENDLEMAN TWO,1014 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037822280,InfoGroup,2005
2005496092,GET IT TOGETHER,833 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037822456,InfoGroup,2005
2005496093,URBAN OBJECTS,1022 CHAPEL ST,NEW HAVEN,CT,06510,09009,2038655236,InfoGroup,2005
2005496094,NEUBERT PEPE & MONTEITH,195 CHURCH ST # 13,NEW HAVEN,CT,06510,09009,2038212000,InfoGroup,2005
2005496095,,258 BRADLEY ST,NEW HAVEN,CT,06510,09009,2037720680,InfoGroup,2005
2005496096,ENSON'S INC,1050 CHAPEL ST,NEW HAVEN,CT,06510,09009,2035624136,InfoGroup,2005
2005496097,SPECTOR EYE CARE EMPORIUM,1044 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037877111,InfoGroup,2005
2005496098,CESAR PELLI & ASSOC,1056 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037772515,InfoGroup,2005
2005496099,CONNECTICUT GASTROENTEROLOGY,40 TEMPLE ST # 4A,NEW HAVEN,CT,06510,09009,2037770304,InfoGroup,2005
2005496100,YALE PATHOLOGY,20 YORK ST # EP2-631,NEW HAVEN,CT,06510,09009,2037852788,InfoGroup,2005
2005496101,ATTICUS BOOK STORE-CAFE,1082 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037764040,InfoGroup,2005
2005496102,YALE AIDS PROGRAM,333 CEDAR ST # 418LSOG,NEW HAVEN,CT,06510,09009,2037854762,InfoGroup,2005
2005496103,HELLO BOUTIQUE,1090 CHAPEL ST,NEW HAVEN,CT,06510,09009,2035621252,InfoGroup,2005
2005496104,YALE UNIVERSITY NEPHROLOGY,333 CEDAR ST,NEW HAVEN,CT,06510,09009,2037854184,InfoGroup,2005
2005496105,SCOOZZI TRATTORIA & WINE BAR,1104 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037768268,InfoGroup,2005
2005496106,CLAYMAN TAPPER & BARAM LLC,55 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2035626625,InfoGroup,2005
2005496107,YALE REPERTORY THEATRE,1120 CHAPEL ST,NEW HAVEN,CT,06510,09009,2034321234,InfoGroup,2005
2005496108,YALE PATHOLOGY,310 CEDAR ST,NEW HAVEN,CT,06510,09009,2037853624,InfoGroup,2005
2005496109,LADD CAPITAL MANAGEMENT LLC,110 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2035626624,InfoGroup,2005
2005496110,WESTERN UNION,784 CHAPEL ST,NEW HAVEN,CT,06510,09009,2036244055,InfoGroup,2005
2005496111,YALE THERAPEUTIC RADIOLOGY,15 YORK ST,NEW HAVEN,CT,06510,09009,2036881861,InfoGroup,2005
2005496112,PETER INDORF INC,1022 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037764833,InfoGroup,2005
2005496113,SUBWAY SANDWICHES & SALADS,926 CHAPEL ST,NEW HAVEN,CT,06510,09009,2034979324,InfoGroup,2005
2005496114,,47 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037892929,InfoGroup,2005
2005496115,YALE UNIVERSITY SCHOOL OF MED,60 COLLEGE ST,NEW HAVEN,CT,06510,09009,2037856636,InfoGroup,2005
2005496116,,234 CHURCH ST,NEW HAVEN,CT,06510,09009,2038658246,InfoGroup,2005
2005496117,RHEUMATOLOGY & HAND REHAB CTR,230 GEORGE ST # 5,NEW HAVEN,CT,06510,09009,2037875525,InfoGroup,2005
2005496118,PULMONARY ASSOCIATES,60 TEMPLE ST # 7F,NEW HAVEN,CT,06510,09009,2037891338,InfoGroup,2005
2005496119,PULMONARY ASSOCIATES,60 TEMPLE ST # 7F,NEW HAVEN,CT,06510,09009,2037891338,InfoGroup,2005
2005497778,MARSHAL D GIBSON PC,2 WHITNEY AVE # 203,NEW HAVEN,CT,06510,09009,2035628080,InfoGroup,2005
2005497779,,267 ORANGE ST # 1,NEW HAVEN,CT,06510,09009,2037890182,InfoGroup,2005
2005497780,,67 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2038656540,InfoGroup,2005
2005497781,,132 TEMPLE ST,NEW HAVEN,CT,06510,09009,2035621190,InfoGroup,2005
2005497782,,58 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2038655411,InfoGroup,2005
2005497783,CAHILL GOETSCH MAURER PC,43 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037771000,InfoGroup,2005
2005497784,,111 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2038650865,InfoGroup,2005
2005497785,HILCOFF ALBIS & PELLEGRINO,110 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2035628811,InfoGroup,2005
2005497786,,109 CHURCH ST # 605,NEW HAVEN,CT,06510,09009,2036240700,InfoGroup,2005
2005497787,JACOBS JACOBS & SHANNON,265 ORANGE ST,NEW HAVEN,CT,06510,09009,2035626111,InfoGroup,2005
2005497788,WITHERS BERGMAN,157 CHURCH ST # 19,NEW HAVEN,CT,06510,09009,2037891320,InfoGroup,2005
2005497789,LYNCH TRAUB KEEFE & ERRANTE PC,52 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037870275,InfoGroup,2005
2005497790,BACHMAN & LA POINTE,900 CHAPEL ST # 1201,NEW HAVEN,CT,06510,09009,2037776628,InfoGroup,2005
2005497791,WITHERS BERGMAN,157 CHURCH ST # 19,NEW HAVEN,CT,06510,09009,2037891320,InfoGroup,2005
2005497792,NEW HAVEN RHEUMATOLOGY,60 TEMPLE ST # 6A,NEW HAVEN,CT,06510,09009,2037892255,InfoGroup,2005
2005497793,,40 TEMPLE ST,NEW HAVEN,CT,06510,09009,2037872114,InfoGroup,2005
2005497794,,27 ELM ST,NEW HAVEN,CT,06510,09009,2037858052,InfoGroup,2005
2005497795,,57 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037775737,InfoGroup,2005
2005497796,MEDICAL ONCOLOGY & HEMATOLOGY,60 TEMPLE ST # 9C,NEW HAVEN,CT,06510,09009,2037892050,InfoGroup,2005
2005497797,,64 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037764831,InfoGroup,2005
2005497798,KEYES LOONEY & MURPHY,201 ORANGE ST # 4,NEW HAVEN,CT,06510,09009,2037774716,InfoGroup,2005
2005497799,,205 CHURCH ST # 406,NEW HAVEN,CT,06510,09009,2038656499,InfoGroup,2005
2005497800,GRAY ORGANSCHI ARCHITECTURE,35 CROWN ST,NEW HAVEN,CT,06510,09009,2037777794,InfoGroup,2005
2005497801,LANSBERG GERSICK & ASSOC,100 WHITNEY AVE # 100,NEW HAVEN,CT,06510,09009,2034978855,InfoGroup,2005
2005497802,KEYES LOONEY & MURPHY,201 ORANGE ST # 4,NEW HAVEN,CT,06510,09009,2037774716,InfoGroup,2005
2005497803,EYE CARE GROUP,40 TEMPLE ST # 5B,NEW HAVEN,CT,06510,09009,2037773937,InfoGroup,2005
2005497804,,240 BRADLEY ST,NEW HAVEN,CT,06510,09009,2035623048,InfoGroup,2005
2005497805,MEDICAL ONCOLOGY & HEMATOLOGY,60 TEMPLE ST # 9C,NEW HAVEN,CT,06510,09009,2037892050,InfoGroup,2005
2005497806,,58 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2036242532,InfoGroup,2005
2005497807,CENTER FOR ORTHOPAEDICS,1 CHURCH ST # 4,NEW HAVEN,CT,06510,09009,2037523130,InfoGroup,2005
2005497808,LYNCH TRAUB KEEFE & ERRANTE PC,52 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037870275,InfoGroup,2005
2005497809,LYNCH TRAUB KEEFE & ERRANTE PC,52 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037870275,InfoGroup,2005
2005497810,,255 BRADLEY ST,NEW HAVEN,CT,06510,09009,2038654074,InfoGroup,2005
2005497811,SURGICAL ASSOCIATES-NEW HAVEN,60 TEMPLE ST # 2A,NEW HAVEN,CT,06510,09009,2037720650,InfoGroup,2005
2005497812,YALE GENETIC CONSULTATION SVC,333 CEDAR ST # WWW305,NEW HAVEN,CT,06510,09009,2037852660,InfoGroup,2005
2005497813,,64 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2038651390,InfoGroup,2005
2005497814,GARCIA & MILAS,44 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037733824,InfoGroup,2005
2005497815,GYNECOLOGY & INFERTILITY,40 TEMPLE ST # 7A,NEW HAVEN,CT,06510,09009,2037892011,InfoGroup,2005
2005497816,ROTH & MOORE ARCHITECTS,65 AUDUBON ST,NEW HAVEN,CT,06510,09009,2037871166,InfoGroup,2005
2005497817,BERDON YOUNG & MARGOLIS,132 TEMPLE ST # 3,NEW HAVEN,CT,06510,09009,2037723740,InfoGroup,2005
2005497818,YALE DIAGNOSTIC IMAGING,20 YORK ST # 2,NEW HAVEN,CT,06510,09009,2036882358,InfoGroup,2005
2005497819,,110 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2037892991,InfoGroup,2005
2005497820,YALE PEDIATRIC SURGERY GROUP,1 PARK ST,NEW HAVEN,CT,06510,09009,2037852701,InfoGroup,2005
2005497821,,2 LINCOLN ST,NEW HAVEN,CT,06510,09009,2037858010,InfoGroup,2005
2005497822,YALE PULMONARY GROUP,333 CEDAR ST # 105LCI,NEW HAVEN,CT,06510,09009,2037854162,InfoGroup,2005
2005497823,,261 BRADLEY ST,NEW HAVEN,CT,06510,09009,2037778356,InfoGroup,2005
2005497824,TYLER COOPER & ALCORN,205 CHURCH ST,NEW HAVEN,CT,06510,09009,2037890700,InfoGroup,2005
2005497825,WALSH & O'NEILL,51 ELM ST # 306,NEW HAVEN,CT,06510,09009,2036241700,InfoGroup,2005
2005497826,SILVERSTEIN & OSACH,234 CHURCH ST # 903,NEW HAVEN,CT,06510,09009,2038650121,InfoGroup,2005
2005497827,YALE UNIVERSITY SCHOOL-MEDICIN,333 CEDAR ST # 410,NEW HAVEN,CT,06510,09009,2037852791,InfoGroup,2005
2005497828,CONNECTICUT GASTROENTEROLOGY,40 TEMPLE ST # 4A,NEW HAVEN,CT,06510,09009,2037770304,InfoGroup,2005
2005497829,,216 CROWN ST # 4,NEW HAVEN,CT,06510,09009,2037777381,InfoGroup,2005
2005497830,ULLMAN PERLMUTTER & SKLAVER,47 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037722180,InfoGroup,2005
2005497831,SUSMAN DUFFY & SEGALOFF,55 WHITNEY AVE # 11,NEW HAVEN,CT,06510,09009,2036249830,InfoGroup,2005
2005497832,,258 BRADLEY ST,NEW HAVEN,CT,06510,09009,2037821511,InfoGroup,2005
2005497833,,240 BRADLEY ST,NEW HAVEN,CT,06510,09009,2036247195,InfoGroup,2005
2005497834,,64 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2038650927,InfoGroup,2005
2005496120,,1 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2037875938,InfoGroup,2005
2005496121,US SECRET SVC,265 CHURCH ST # 1201,NEW HAVEN,CT,06510,09009,2038652449,InfoGroup,2005
2005496122,MARCUS LAW FIRM,111 WHITNEY AVE # 2,NEW HAVEN,CT,06510,09009,2037875885,InfoGroup,2005
2005496123,WITHERS BERGMAN,157 CHURCH ST # 19,NEW HAVEN,CT,06510,09009,2037891320,InfoGroup,2005
2005496124,,234 CHURCH ST,NEW HAVEN,CT,06510,09009,2037766606,InfoGroup,2005
2005496125,,64 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037876655,InfoGroup,2005
2005496126,GILDEN'S JEWELERS,55 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2035620078,InfoGroup,2005
2005496127,DUNKIN DONUTS,81 CHURCH ST,NEW HAVEN,CT,06510,09009,2037760094,InfoGroup,2005
2005496128,AMALGAMATED TRANSIT UNION,139 ORANGE ST,NEW HAVEN,CT,06510,09009,2035622252,InfoGroup,2005
2005496129,CREATIVE ARTS WORKSHOP,80 AUDUBON ST,NEW HAVEN,CT,06510,09009,2035624927,InfoGroup,2005
2005496130,TROTTA TROTTA & TROTTA,900 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037876756,InfoGroup,2005
2005496131,UPDIKE KELLY & SPELLACY,265 CHURCH ST # 10,NEW HAVEN,CT,06510,09009,2037868300,InfoGroup,2005
2005496132,NEIGHBORHOOD MUSIC SCHOOL,100 AUDUBON ST,NEW HAVEN,CT,06510,09009,2036245189,InfoGroup,2005
2005496133,FOUNDRY MUSIC CO,102 AUDUBON ST # 1,NEW HAVEN,CT,06510,09009,2037763650,InfoGroup,2005
2005496134,NUGENT & BRYANT,129 CHURCH ST # 604,NEW HAVEN,CT,06510,09009,2037771500,InfoGroup,2005
2005496135,AUDUBON ASSOCIATES REAL ESTATE,102 AUDUBON ST # 2,NEW HAVEN,CT,06510,09009,2037771123,InfoGroup,2005
2005496136,ADELMAN LAW OFFICE,27 ELM ST,NEW HAVEN,CT,06510,09009,2037775007,InfoGroup,2005
2005496137,ROTH & MOORE ARCHITECTS,65 AUDUBON ST,NEW HAVEN,CT,06510,09009,2037871166,InfoGroup,2005
2005496138,US MARSHAL DEPT,141 CHURCH ST,NEW HAVEN,CT,06510,09009,2037732107,InfoGroup,2005
2005496139,,205 CHURCH ST,NEW HAVEN,CT,06510,09009,2037822050,InfoGroup,2005
2005496140,SUPERIOR PRECIOUS METALS,41 CENTER ST,NEW HAVEN,CT,06510,09009,2038658280,InfoGroup,2005
2005496141,UBS FINANCIAL SVC,265 CHURCH ST,NEW HAVEN,CT,06510,09009,2035620700,InfoGroup,2005
