ID,Occupant,Address,City,State,ZipCode,FIPS,Phone,Publisher,Year
2014582561,TANGOE INC,105 COURT ST,NEW HAVEN,CT,06511,09009,2037890088,InfoGroup,2014
2014582562,H&R BLOCK,822 STATE ST,NEW HAVEN,CT,06511,09009,2037766308,InfoGroup,2014
2014582563,METHODIST FIRST CHURCH,425 COLLEGE ST # 1,NEW HAVEN,CT,06511,09009,2036242521,InfoGroup,2014
2014582564,DUCCI ELECTRICAL CONTRS INC,165 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2036240722,InfoGroup,2014
2014582565,,136 SHERMAN AVE # 502,NEW HAVEN,CT,06511,09009,2035625181,InfoGroup,2014
2014582566,,100 YORK ST # 2E,NEW HAVEN,CT,06511,09009,2037873588,InfoGroup,2014
2014582567,UNITED ELECTRICAL RADIO & MACH,100 SARGENT DR,NEW HAVEN,CT,06511,09009,2035629220,InfoGroup,2014
2014582568,NEW HAVEN POLICE DEPT,596 WINCHESTER AVE,NEW HAVEN,CT,06511,09009,2039467572,InfoGroup,2014
2014582569,YESHIVA BEIS DOVID SHLOMO,292 NORTON ST,NEW HAVEN,CT,06511,09009,2037769237,InfoGroup,2014
2014582570,,136 SHERMAN AVE # 502,NEW HAVEN,CT,06511,09009,2035625181,InfoGroup,2014
2014582571,SPRINGS-LIFE-GIVING WATER CHR,31 SPERRY ST,NEW HAVEN,CT,06511,09009,2034978101,InfoGroup,2014
2014582572,,111 PARK ST # 1L,NEW HAVEN,CT,06511,09009,2037768673,InfoGroup,2014
2014582573,SOMETHING SWEET INC,724 GRAND AVE,NEW HAVEN,CT,06511,09009,2036030007,InfoGroup,2014
2014582574,GLORIA'S AFRICAN HAIR BRAIDING,23 1/2 NORTON ST,NEW HAVEN,CT,06511,09009,2037776665,InfoGroup,2014
2014582575,YALE UNIVERSITY VISITOR CTR,149 ELM ST,NEW HAVEN,CT,06511,09009,2034322300,InfoGroup,2014
2014582576,NEW HAVEN DENTAL GROUP,123 YORK ST # 4L,NEW HAVEN,CT,06511,09009,2037818051,InfoGroup,2014
2014582577,ALEX KNIGHT GROUP,131 COURT ST,NEW HAVEN,CT,06511,09009,2036247419,InfoGroup,2014
2014582578,EAST ROCK PHARMACY,767 ORANGE ST,NEW HAVEN,CT,06511,09009,2036915405,InfoGroup,2014
2014582579,INTEGRATED REFUGEE & IMMIGRANT,235 NICOLL ST # 2,NEW HAVEN,CT,06511,09009,2035622095,InfoGroup,2014
2014582580,UNITED DENTAL SVC,1423 CHAPEL ST # 3,NEW HAVEN,CT,06511,09009,2035620234,InfoGroup,2014
2014582581,LAZ PARKING,272 ELM ST,NEW HAVEN,CT,06511,09009,2036242925,InfoGroup,2014
2014582582,TOUCH OF IRELAND GUEST HOUSE,670 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037877997,InfoGroup,2014
2014582583,KNB DESIGN LLC,91 SHELTON AVE,NEW HAVEN,CT,06511,09009,2037776661,InfoGroup,2014
2014582584,SUPPORT ENFORCEMENT AGENCY,414 CHAPEL ST,NEW HAVEN,CT,06511,09009,2039743030,InfoGroup,2014
2014582585,COLOR CO,85 WILLOW ST # 12,NEW HAVEN,CT,06511,09009,2036240440,InfoGroup,2014
2014582586,ALBERTUS MAGNUS-MOHUN HALL,765 PROSPECT ST,NEW HAVEN,CT,06511,09009,2037776747,InfoGroup,2014
2014582587,SAVIN CENTER P C,134 PARK ST # 3,NEW HAVEN,CT,06511,09009,2038656143,InfoGroup,2014
2014582588,ACTION APPLIANCE,,NEW HAVEN,CT,06511,09009,2037731686,InfoGroup,2014
2014582589,CHRISTIAN COMMUNITY ACTION,660 WINCHESTER AVE # 1,NEW HAVEN,CT,06511,09009,2037777167,InfoGroup,2014
2014582590,EDGERTON PARK CONSERVANCY,EDGEHILL RD,NEW HAVEN,CT,06511,09009,2036249377,InfoGroup,2014
2014582591,IVY LEAGUE LLC,1146 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037876572,InfoGroup,2014
2014582592,M & M PAWN & CHECK CASHING,32 HOWE ST,NEW HAVEN,CT,06511,09009,2035624653,InfoGroup,2014
2014582593,HILD FLOOR MACHINES,438 EAST ST,NEW HAVEN,CT,06511,09009,2036243123,InfoGroup,2014
2014582594,MELANIE TAYLOR ARCHITECTURE,19 NASH ST,NEW HAVEN,CT,06511,09009,2034980820,InfoGroup,2014
2014582595,CHAPEL MEDICAL GROUP,1308 CHAPEL ST,NEW HAVEN,CT,06511,09009,2038655111,InfoGroup,2014
2014582596,BERSHTEIN VOLPE & MC KEON,105 COURT ST # 304,NEW HAVEN,CT,06511,09009,2037775800,InfoGroup,2014
2014582597,,441 ORANGE ST # 7,NEW HAVEN,CT,06511,09009,2036244457,InfoGroup,2014
2014582598,MECCA ENTERPRISES VIP AUTO,335 NORTON ST,NEW HAVEN,CT,06511,09009,2037764227,InfoGroup,2014
2014582599,BERSHTEIN VOLPE & MC KEON,105 COURT ST # 304,NEW HAVEN,CT,06511,09009,2037775800,InfoGroup,2014
2014582600,HEAVY BAG MEDIA,441 CHAPEL ST # 3-1,NEW HAVEN,CT,06511,09009,2036240779,InfoGroup,2014
2014582601,NEW HAVEN TOWERS NEW HAVEN,123 YORK ST,NEW HAVEN,CT,06511,09009,2037762787,InfoGroup,2014
2014582602,PROSPECT GARDENS INC,598 PROSPECT ST,NEW HAVEN,CT,06511,09009,2036248969,InfoGroup,2014
2014582603,JACOBS JACOBS & SHANNON,700 STATE ST # 1,NEW HAVEN,CT,06511,09009,2035626111,InfoGroup,2014
2014582604,3-D BAIL BONDS INC,,NEW HAVEN,CT,06511,09009,2035626666,InfoGroup,2014
2014582605,HOLY GHOST DELIVERANCE,15 MEAD ST,NEW HAVEN,CT,06511,09009,2037521618,InfoGroup,2014
2014582606,CONNECTION INC,25 READ ST,NEW HAVEN,CT,06511,09009,2037529656,InfoGroup,2014
2014582607,PUBLIC DEFENDER JUVENILE,239 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037860330,InfoGroup,2014
2014582608,MICROSERV LLC,1140 CHAPEL ST # 201,NEW HAVEN,CT,06511,09009,2037766800,InfoGroup,2014
2014582609,RHEMA FAITH WORLD OUTREACH,151 NEWHALL ST,NEW HAVEN,CT,06511,09009,2036248692,InfoGroup,2014
2014582610,CHARLIESDJ.COM,,NEW HAVEN,CT,06511,09009,2034049930,InfoGroup,2014
2014582611,PROBATION DEPT JUVENILE,239 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037860300,InfoGroup,2014
2014582612,,700 STATE ST # 1,NEW HAVEN,CT,06511,09009,2037772300,InfoGroup,2014
2014582613,TOBACCO WHOLESALE DISTRIBUTORS,91 SHELTON AVE,NEW HAVEN,CT,06511,09009,2036917834,InfoGroup,2014
2014582614,SEACONN,389 ORANGE ST,NEW HAVEN,CT,06511,09009,2036247200,InfoGroup,2014
2014582615,STRONG COHEN GRAPHIC DESIGNERS,1146 CHAPEL ST # 1,NEW HAVEN,CT,06511,09009,2038654511,InfoGroup,2014
2014582616,RICHARD TURLINGTON ARCHITECTS,244 MAPLE ST,NEW HAVEN,CT,06511,09009,2037721212,InfoGroup,2014
2014582617,ELECTRIC CHARGING STATION,260 CROWN ST,NEW HAVEN,CT,06511,09009,2030001111,InfoGroup,2014
2014582618,STARK AGENCY,,NEW HAVEN,CT,06511,09009,2037769887,InfoGroup,2014
2014582619,JUVENILE DETENTION CTR,239 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037860349,InfoGroup,2014
2014582620,DWIGHT DAY CARE,1324 CHAPEL ST,NEW HAVEN,CT,06511,09009,2039467214,InfoGroup,2014
2014582621,SELF HELP NETWORK OF CT,389 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2036246982,InfoGroup,2014
2014582622,ALTERNATE UNIVERSE,1181 CHAPEL ST,NEW HAVEN,CT,06511,09009,2035620108,InfoGroup,2014
2014582623,,700 STATE ST,NEW HAVEN,CT,06511,09009,2037772300,InfoGroup,2014
2014582624,APUZZO ELECTRIC INC,,NEW HAVEN,CT,06511,09009,2036875207,InfoGroup,2014
2014582625,CONNECTION ELM CITY WOMEN,48 HOWE ST,NEW HAVEN,CT,06511,09009,2037529109,InfoGroup,2014
2014582626,,300 GEORGE ST # 901,NEW HAVEN,CT,06511,09009,2036884242,InfoGroup,2014
2014582627,WIDOW'S SON LODGE,106 GOFFE ST,NEW HAVEN,CT,06511,09009,2037873313,InfoGroup,2014
2014582628,SUN HWANG LAW OFFICE,1 AUDUBON ST # 102,NEW HAVEN,CT,06511,09009,2037642554,InfoGroup,2014
2014582629,AA-MSA INSPECTIONS INC,1399 STATE ST,NEW HAVEN,CT,06511,09009,2037771300,InfoGroup,2014
2014582630,RECOL,555 LONG WHARF DR # 13,NEW HAVEN,CT,06511,09009,2037522469,InfoGroup,2014
2014582631,BERSHTEIN VOLPE & MC KEON,105 COURT ST # 304,NEW HAVEN,CT,06511,09009,2037775800,InfoGroup,2014
2014582632,ECARG THERAPEUTIC BODYWORKS,24 ROCK ST,NEW HAVEN,CT,06511,09009,2032856815,InfoGroup,2014
2014582633,ST ANTHONY HALL,483 COLLEGE ST,NEW HAVEN,CT,06511,09009,2037521816,InfoGroup,2014
2014582634,CHAPEL MEDICAL GROUP,1308 CHAPEL ST,NEW HAVEN,CT,06511,09009,2038655111,InfoGroup,2014
2014582635,CALVIN HILL DAYCARE,150 HIGHLAND ST,NEW HAVEN,CT,06511,09009,2037649350,InfoGroup,2014
2014582636,OFF BROADWAY INC,100 HOWE ST,NEW HAVEN,CT,06511,09009,2034987913,InfoGroup,2014
2014582637,MULVEY OLIVER GOULD & CROTTA,83 TRUMBULL ST,NEW HAVEN,CT,06511,09009,2036245111,InfoGroup,2014
2014582638,EDITH B JACKSON CHILD CARE,405 CANNER ST # 1,NEW HAVEN,CT,06511,09009,2037649416,InfoGroup,2014
2014582639,PATIO ENCLOSURES INC,,NEW HAVEN,CT,06511,09009,2037731477,InfoGroup,2014
2014582640,DOUSSOU AFRICAN HAIR BRAIDING,340 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2035621210,InfoGroup,2014
2014582641,BERSHTEIN VOLPE & MC KEON,105 COURT ST # 304,NEW HAVEN,CT,06511,09009,2037775800,InfoGroup,2014
2014582642,ARCHITECTURAL KITCHEN SLTNS,712 ORANGE ST,NEW HAVEN,CT,06511,09009,2037724176,InfoGroup,2014
2014582643,PERCO-LANDSCAPE MANAGEMENT,91 SHELTON AVE,NEW HAVEN,CT,06511,09009,2037773421,InfoGroup,2014
2014582644,,335 GREENE ST,NEW HAVEN,CT,06511,09009,2037723537,InfoGroup,2014
2014582645,TRINITY BAPTIST CHURCH,630 STATE ST,NEW HAVEN,CT,06511,09009,2037894500,InfoGroup,2014
2014582646,ST BERNARD'S CEMETERY,COLUMBUS AVE,NEW HAVEN,CT,06511,09009,2036243980,InfoGroup,2014
2014582647,CAFFE VILLA GINA,139 WOOSTER ST,NEW HAVEN,CT,06511,09009,2037720380,InfoGroup,2014
2014582648,STACY ERRANTE VOTTO LAW OFFICE,22 TRUMBULL ST,NEW HAVEN,CT,06511,09009,2037872000,InfoGroup,2014
2014582649,DUX MARKET,1361 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037768496,InfoGroup,2014
2014582650,COUNTRY PORTABLES LLC,,NEW HAVEN,CT,06511,09009,2033939399,InfoGroup,2014
2014582651,,300 GEORGE ST # 901,NEW HAVEN,CT,06511,09009,2036884242,InfoGroup,2014
2014582652,ELKS LODGE 25,522 STATE ST,NEW HAVEN,CT,06511,09009,2037723557,InfoGroup,2014
2014582653,RUBBER MATCH INC,101 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2036248410,InfoGroup,2014
2014582654,ORGANIZATION CONSULTATION,102 NASH ST,NEW HAVEN,CT,06511,09009,2037723732,InfoGroup,2014
2014582655,AGENCY ON AGING HOMECARE PRGM,1 LONG WHARF DR # 1L,NEW HAVEN,CT,06511,09009,2037523040,InfoGroup,2014
2014582656,PRINTING DEPARTMENT INC,,NEW HAVEN,CT,06511,09009,2037769074,InfoGroup,2014
2014582657,,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893000,InfoGroup,2014
2014582658,SEOUL RESTAURANT,343 CROWN ST,NEW HAVEN,CT,06511,09009,2034979634,InfoGroup,2014
2014582659,KOOL SMILES,531 ELM ST,NEW HAVEN,CT,06511,09009,2034376215,InfoGroup,2014
2014582660,C-STUDIO,254 CROWN ST,NEW HAVEN,CT,06511,09009,2034988884,InfoGroup,2014
2014582661,MANDY MANAGEMENT,491 WHALLEY AVE # 489,NEW HAVEN,CT,06511,09009,2037739710,InfoGroup,2014
2014582662,,,NEW HAVEN,CT,06511,09009,2036547043,InfoGroup,2014
2014582663,LEAP,31 JEFFERSON ST,NEW HAVEN,CT,06511,09009,2037730770,InfoGroup,2014
2014582664,FRANK CHAPMAN ARCHITECTS,204 EDWARDS ST,NEW HAVEN,CT,06511,09009,2037768600,InfoGroup,2014
2014582665,,375 ORANGE ST,NEW HAVEN,CT,06511,09009,2036247571,InfoGroup,2014
2014582666,DUNKIN' DONUTS,105 DERBY AVE # 1,NEW HAVEN,CT,06511,09009,2037739749,InfoGroup,2014
2014582667,BEE CONTROL CO,WHELLEY AVE,NEW HAVEN,CT,06511,09009,2037764300,InfoGroup,2014
2014582668,SARA ENTERPRISES INC,884 STATE ST,NEW HAVEN,CT,06511,09009,2037733668,InfoGroup,2014
2014582669,KENNEDY JOHNSON SCHWAB & RBRG,555 LONG WHARF DR # 13,NEW HAVEN,CT,06511,09009,2038658430,InfoGroup,2014
2014582670,FIRST COMMUNITY CAPITAL,900 GRAND AVE # 8,NEW HAVEN,CT,06511,09009,2037766900,InfoGroup,2014
2014582671,CHILD & ADOLESCENT HEALTH CARE,303 WHITNEY AVE # 5,NEW HAVEN,CT,06511,09009,2037761243,InfoGroup,2014
2014582672,,251 EDWARDS ST,NEW HAVEN,CT,06511,09009,2037100090,InfoGroup,2014
2014582673,WILLIAM H CASHMAN & ASSOC,817 GRAND AVE # 101,NEW HAVEN,CT,06511,09009,2036242221,InfoGroup,2014
2014582674,SOCIETY OF ST MARY MADDALENA,123 WOOSTER ST,NEW HAVEN,CT,06511,09009,2037733143,InfoGroup,2014
2014582675,STUDY AT YALE,1157 CHAPEL ST,NEW HAVEN,CT,06511,09009,2035033900,InfoGroup,2014
2014582676,,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893000,InfoGroup,2014
2014582677,CITY OF NEW HAVEN,PO BOX 306,NEW HAVEN,CT,06511,09009,2039468200,InfoGroup,2014
2014582678,ASSOCIATION-ARTISANS TO CAIN,597 EAST ST,NEW HAVEN,CT,06511,09009,2037766310,InfoGroup,2014
2014582679,,1829 ELLA T GRASSO BLVD,NEW HAVEN,CT,06511,09009,2035627056,InfoGroup,2014
2014582680,ZEN CENTER OF NEW HAVEN,193 MANSFIELD ST,NEW HAVEN,CT,06511,09009,2037870912,InfoGroup,2014
2014582681,A JACOBS BAIL BONDS LLC,,NEW HAVEN,CT,06511,09009,2037772245,InfoGroup,2014
2014582682,CONNECTICUT ORTHOPAEDIC SPEC,330 ORCHARD ST # 101,NEW HAVEN,CT,06511,09009,2037892211,InfoGroup,2014
2014582683,HELEN KELLER INTL,323 TEMPLE ST,NEW HAVEN,CT,06511,09009,2037765221,InfoGroup,2014
2014582684,,436 ORANGE ST # B,NEW HAVEN,CT,06511,09009,2035621192,InfoGroup,2014
2014582685,RELIABLE TRADE SVC,95 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2037731956,InfoGroup,2014
2014582686,LEVY DENTAL GROUP,921 STATE ST,NEW HAVEN,CT,06511,09009,2038652245,InfoGroup,2014
2014582687,YOLEN & PERZIN,700 STATE ST # 302,NEW HAVEN,CT,06511,09009,2035625100,InfoGroup,2014
2014582688,PEDIATRIC & MEDICAL ASSOC,1 LONG WHARF DR # 105,NEW HAVEN,CT,06511,09009,2038653737,InfoGroup,2014
2014582689,NAACP,545 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2033897275,InfoGroup,2014
2014582690,,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893000,InfoGroup,2014
2014582691,ELIHU CLUB,175 ELM ST,NEW HAVEN,CT,06511,09009,2037760627,InfoGroup,2014
2014582692,CCT REPAIR,1375 CHAPEL ST,NEW HAVEN,CT,06511,09009,2034426070,InfoGroup,2014
2014582693,FAMILY BUSINESS COUNSELING,357 WHITNEY AVE # 303,NEW HAVEN,CT,06511,09009,2037873367,InfoGroup,2014
2014582694,ALBERTUS MAGNUS AQUINAS HALL,915 WINCHESTER AVE,NEW HAVEN,CT,06511,09009,2037876517,InfoGroup,2014
2014582695,,911 STATE ST # 913,NEW HAVEN,CT,06511,09009,2035033660,InfoGroup,2014
2014582696,GALLERY FOR CONTEMPORARY ART,700 STATE ST,NEW HAVEN,CT,06511,09009,2037891764,InfoGroup,2014
2014582697,CONNECTICUT ORTHOPAEDIC SPEC,330 ORCHARD ST # 101,NEW HAVEN,CT,06511,09009,2037892211,InfoGroup,2014
2014582698,SIDE JOBS PLUMBING,,NEW HAVEN,CT,06511,09009,2034440895,InfoGroup,2014
2014582699,PLANNED PARENTHOOD,345 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2038655158,InfoGroup,2014
2014582700,IKONISYS INC,5 SCIENCE PARK # 2,NEW HAVEN,CT,06511,09009,2037760791,InfoGroup,2014
2014582701,HUBERT CAMPUS CTR,700 PROSPECT ST,NEW HAVEN,CT,06511,09009,2037776719,InfoGroup,2014
2014582702,EPISCOPAL CHURCH-PAUL & JAMES,57 OLIVE ST,NEW HAVEN,CT,06511,09009,2035622143,InfoGroup,2014
2014582703,UROLOGICAL SURGERY,330 ORCHARD ST # 164,NEW HAVEN,CT,06511,09009,2037892222,InfoGroup,2014
2014582704,,412 ORANGE ST,NEW HAVEN,CT,06511,09009,2037760344,InfoGroup,2014
2014582705,BUDGET FENCE LLC,256 TWIN LAKES RD,NEW HAVEN,CT,06511,09009,2035066275,InfoGroup,2014
2014582706,YALE CENTER-REPRODUCTIVE MED,150 SARGENT DR # 2,NEW HAVEN,CT,06511,09009,2037854708,InfoGroup,2014
2014582707,,670 GEORGE ST,NEW HAVEN,CT,06511,09009,2032989085,InfoGroup,2014
2014582708,,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893203,InfoGroup,2014
2014582709,RCCC LLC,406 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2037767777,InfoGroup,2014
2014582710,C J FUCCI INC,715 STATE ST,NEW HAVEN,CT,06511,09009,2038917225,InfoGroup,2014
2014582711,YALE CENTER-REPRODUCTIVE MED,150 SARGENT DR # 2,NEW HAVEN,CT,06511,09009,2037854708,InfoGroup,2014
2014582712,UNIVERSITY HEALTH SVC,17 HILLHOUSE AVE,NEW HAVEN,CT,06511,09009,2034320222,InfoGroup,2014
2014582713,,26 TRUMBULL ST,NEW HAVEN,CT,06511,09009,2037761212,InfoGroup,2014
2014582714,,291 WHITNEY AVE # 404,NEW HAVEN,CT,06511,09009,2036240438,InfoGroup,2014
2014582715,WINCHESTER CAPITAL,445 ORANGE ST,NEW HAVEN,CT,06511,09009,2037875029,InfoGroup,2014
2014582716,JANCO COPIERS SYSTEMS INC,118 COURT ST,NEW HAVEN,CT,06511,09009,2037520300,InfoGroup,2014
2014582717,PAINTERS LOCAL 186 JOBS PRGRM,45 WATER ST,NEW HAVEN,CT,06511,09009,2037764114,InfoGroup,2014
2014582718,,291 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037761488,InfoGroup,2014
2014582719,YALE CENTER-REPRODUCTIVE MED,150 SARGENT DR # 2,NEW HAVEN,CT,06511,09009,2037854708,InfoGroup,2014
2014582720,,400 PROSPECT ST,NEW HAVEN,CT,06511,09009,2037771206,InfoGroup,2014
2014582721,PJ'S,321 FOOD TERMINAL PLZ,NEW HAVEN,CT,06511,09009,2037879809,InfoGroup,2014
2014582722,INTEGRATED SECURITY GROUP,,NEW HAVEN,CT,06511,09009,2037890176,InfoGroup,2014
2014582723,CHILDSIGHT,323 TEMPLE ST,NEW HAVEN,CT,06511,09009,2037765221,InfoGroup,2014
2014582724,,357 WHITNEY AVE # 102,NEW HAVEN,CT,06511,09009,2038658283,InfoGroup,2014
2014582725,KATHARINE B SACKS ATTNYS-LAW,165 BISHOP ST,NEW HAVEN,CT,06511,09009,2037769700,InfoGroup,2014
2014582726,,235 W PARK AVE,NEW HAVEN,CT,06511,09009,2033890244,InfoGroup,2014
2014582727,METRO LINK LLC,1314 STATE ST,NEW HAVEN,CT,06511,09009,2037730822,InfoGroup,2014
2014582728,THALI TOO,65 BROADWAY,NEW HAVEN,CT,06511,09009,2037761600,InfoGroup,2014
2014582729,CHIROPRACTIC CARE CTR,900 GRAND AVE # 3,NEW HAVEN,CT,06511,09009,2039074667,InfoGroup,2014
2014582730,NEW HAVEN FOOT SURGEONS,330 ORCHARD ST # 203,NEW HAVEN,CT,06511,09009,2037778515,InfoGroup,2014
2014582731,PLANNED PARENTHOOD,345 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2035030450,InfoGroup,2014
2014582732,AICHA AFRICAN HEAD BRAIDING,206 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2037892166,InfoGroup,2014
2014582733,JOJO'S COFFEE ROASTING CO,1177 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037858888,InfoGroup,2014
2014582734,ST ANDREWS SOCIETY,515 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037760693,InfoGroup,2014
2014582735,RIVER CROFT CLOCK REPAIR,HOWARD MILLER & RIDGEWAY SERVI,NEW HAVEN,CT,06511,09009,2033762727,InfoGroup,2014
2014582736,KENNEDY JOHNSON D'ELIA,555 LONG WHARF DR # 13,NEW HAVEN,CT,06511,09009,2038658430,InfoGroup,2014
2014582737,,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893000,InfoGroup,2014
2014582738,STERI-SAFE INC,419 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037767233,InfoGroup,2014
2014582739,QUALINA'S QUALITY OF DANCE,537 SHERMAN PKWY,NEW HAVEN,CT,06511,09009,2037455568,InfoGroup,2014
2014582740,ALYSELYNTON,817 GRAND AVE,NEW HAVEN,CT,06511,09009,2038217092,InfoGroup,2014
2014582741,,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893000,InfoGroup,2014
2014582742,TURK COLLECTORS INC,,NEW HAVEN,CT,06511,09009,2038658875,InfoGroup,2014
2014582743,GEORGE STREET PIZZA LLC,798 GEORGE ST,NEW HAVEN,CT,06511,09009,2036244444,InfoGroup,2014
2014582744,MAGELLAN MIDSTREAM PARTNERS LP,85 EAST ST,NEW HAVEN,CT,06511,09009,2037766597,InfoGroup,2014
2014582745,GANT CAMPUS STORE,268 YORK ST,NEW HAVEN,CT,06511,09009,2037761949,InfoGroup,2014
2014582746,,55 LOCK ST,NEW HAVEN,CT,06511,09009,2034320306,InfoGroup,2014
2014582747,NEW HAVEN/LEON SISTER CITY PRO,608 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2035621607,InfoGroup,2014
2014582748,ENCLAVE,23 BROADWAY,NEW HAVEN,CT,06511,09009,2038653470,InfoGroup,2014
2014582749,BURR ROOFING & SIDING & WINDOW,,NEW HAVEN,CT,06511,09009,2032390607,InfoGroup,2014
2014582750,YALE NEW HAVEN UROLOGY,330 ORCHARD ST # 164,NEW HAVEN,CT,06511,09009,2037892222,InfoGroup,2014
2014582751,AHERN BUILDERS,71 OLIVE ST,NEW HAVEN,CT,06511,09009,2037778172,InfoGroup,2014
2014582752,FAST-TEKS ON-SITE COMPUTER SVC,,NEW HAVEN,CT,06511,09009,8606213866,InfoGroup,2014
2014582753,RAFFONE REALTY,1399 STATE ST,NEW HAVEN,CT,06511,09009,2037872900,InfoGroup,2014
2014582754,BCJ MANAGEMENT,123 BRISTOL ST,NEW HAVEN,CT,06511,09009,2037778520,InfoGroup,2014
2014582755,QUICK PC,,NEW HAVEN,CT,06511,09009,2032856332,InfoGroup,2014
2014582756,,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893000,InfoGroup,2014
2014582757,BETTER ITS LLC,105 COURT ST,NEW HAVEN,CT,06511,09009,2035621000,InfoGroup,2014
2014582758,OMAR'S NEWS LLC,1312 STATE ST,NEW HAVEN,CT,06511,09009,2037777565,InfoGroup,2014
2014582759,MTS MOBILE TRUCK REPAIR SVC,575 GRAND AVE # 202,NEW HAVEN,CT,06511,09009,2037217090,InfoGroup,2014
2014582760,CHURCH OF CHRIST,42 W READ ST,NEW HAVEN,CT,06511,09009,2037778554,InfoGroup,2014
2014582761,NEW ERA REHABILITATION CTR,311 EAST ST,NEW HAVEN,CT,06511,09009,2035622101,InfoGroup,2014
2014582762,YUMMIES LLC,679 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2037776667,InfoGroup,2014
2014582763,ALPHA DELTA PIZZA,371 ELM ST,NEW HAVEN,CT,06511,09009,2037873333,InfoGroup,2014
2014582764,NEW HAVEN DENTAL GROUP,123 YORK ST # 4L,NEW HAVEN,CT,06511,09009,2037818051,InfoGroup,2014
2014582765,CT GAY MEN'S CHORUS,830 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037772923,InfoGroup,2014
2014582766,,300 GEORGE ST # 901,NEW HAVEN,CT,06511,09009,2036884242,InfoGroup,2014
2014582767,NEW HAVEN DENTAL GROUP,123 YORK ST # 4L,NEW HAVEN,CT,06511,09009,2037818051,InfoGroup,2014
2014582768,EMPIRE PAVING,155 EAST ST,NEW HAVEN,CT,06511,09009,2037455261,InfoGroup,2014
2014582769,CORNERSTONE,282 DWIGHT ST,NEW HAVEN,CT,06511,09009,2037773216,InfoGroup,2014
2014582770,GARRISON LEVIN-EPSTEIN CHIMES,405 ORANGE ST,NEW HAVEN,CT,06511,09009,2037774425,InfoGroup,2014
2014582771,,300 GEORGE ST,NEW HAVEN,CT,06511,09009,2036884242,InfoGroup,2014
2014582772,WOOD SHOP,620 GRAND AVE,NEW HAVEN,CT,06511,09009,2038239990,InfoGroup,2014
2014582773,GEORGE ST DELI,802 GEORGE ST,NEW HAVEN,CT,06511,09009,2037520008,InfoGroup,2014
2014582774,TRADE & BARTER WORLDWIDE LLC,148 OSBORN AVE,NEW HAVEN,CT,06511,09009,2033891170,InfoGroup,2014
2014582775,XZOKIK INK,799 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2037529799,InfoGroup,2014
2014582776,CAG ELEC CO INC & REMODELING,,NEW HAVEN,CT,06511,09009,2039032240,InfoGroup,2014
2014582777,BERSHTEIN VOLPE & MC KEON,105 COURT ST # 3,NEW HAVEN,CT,06511,09009,2037775800,InfoGroup,2014
2014582778,PROSPECT HILLS MEDICAL SVC,291 EDWARDS ST,NEW HAVEN,CT,06511,09009,2037739004,InfoGroup,2014
2014582779,BRUCE ALTMAN LTD,240 LAWRENCE ST,NEW HAVEN,CT,06511,09009,2037770445,InfoGroup,2014
2014582780,GATEWAY COMMUNITY TECHNICAL,,NEW HAVEN,CT,06511,09009,2032852000,InfoGroup,2014
2014582781,,37 AUDUBON ST,NEW HAVEN,CT,06511,09009,2037873558,InfoGroup,2014
2014582782,LUCKY 7'S AUTO INC,25 BERNHARD RD,NEW HAVEN,CT,06511,09009,2037777707,InfoGroup,2014
2014582783,GRL & REALTORS,520 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037810000,InfoGroup,2014
2014582784,,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893000,InfoGroup,2014
2014582785,ROBERT E ARNOLD LAW OFFICES,412 ORANGE ST,NEW HAVEN,CT,06511,09009,2037773000,InfoGroup,2014
